2024-03-18 19:41:01,252 INFO    SenderThread:3257 [dir_watcher.py:finish():402] scan save: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_194049-5ndnhy00/files/wandb-metadata.json wandb-metadata.json
2024-03-18 19:41:01,252 INFO    SenderThread:3257 [dir_watcher.py:finish():402] scan save: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_194049-5ndnhy00/files/wandb-summary.json wandb-summary.json
2024-03-18 19:41:01,252 INFO    SenderThread:3257 [dir_watcher.py:finish():402] scan save: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_194049-5ndnhy00/files/config.yaml config.yaml
2024-03-18 19:41:01,252 INFO    SenderThread:3257 [dir_watcher.py:finish():402] scan save: /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_194049-5ndnhy00/files/requirements.txt requirements.txt
2024-03-18 19:41:01,252 INFO    SenderThread:3257 [sender.py:transition_state():613] send defer: 10
2024-03-18 19:41:01,252 DEBUG   SenderThread:3257 [sender.py:send_request():405] send_request: poll_exit
2024-03-18 19:41:01,253 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: defer
2024-03-18 19:41:01,253 INFO    HandlerThread:3257 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-18 19:41:01,257 DEBUG   SenderThread:3257 [sender.py:send_request():405] send_request: defer
2024-03-18 19:41:01,260 INFO    SenderThread:3257 [sender.py:send_request_defer():609] handle sender defer: 10
2024-03-18 19:41:01,260 INFO    SenderThread:3257 [file_pusher.py:finish():172] shutting down file pusher
2024-03-18 19:41:01,703 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-18 19:41:01,703 DEBUG   SenderThread:3257 [sender.py:send_request():405] send_request: poll_exit
2024-03-18 19:41:01,716 INFO    wandb-upload_1:3257 [upload_job.py:push():131] Uploaded file /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_194049-5ndnhy00/files/config.yaml
2024-03-18 19:41:01,776 INFO    wandb-upload_2:3257 [upload_job.py:push():131] Uploaded file /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_194049-5ndnhy00/files/wandb-summary.json
2024-03-18 19:41:01,798 INFO    wandb-upload_0:3257 [upload_job.py:push():131] Uploaded file /home/eynardmaxime1/Tree_Recognition/wandb/run-20240318_194049-5ndnhy00/files/requirements.txt
2024-03-18 19:41:01,998 INFO    Thread-30 :3257 [sender.py:transition_state():613] send defer: 11
2024-03-18 19:41:01,999 DEBUG   HandlerThread:3257 [handler.py:handle_request():146] handle_request: defer
